Marka,Yil,Kilometre,Talep_Skoru,Fiyat
Hyundai,1995.0,280000.0,80,225000.0
Hyundai,2005.0,290000.0,80,350000.0
Hyundai,2010.0,132000.0,80,540000.0
Hyundai,2013.0,220000.0,80,469000.0
Hyundai,2004.0,231500.0,80,320000.0
Hyundai,2005.0,255000.0,80,350000.0
Hyundai,2006.0,161000.0,80,440000.0
Hyundai,2012.0,172000.0,80,710000.0
Hyundai,2014.0,144000.0,80,785500.0
Hyundai,2012.0,133000.0,80,649999.0
Hyundai,2013.0,98000.0,80,740000.0
Hyundai,2009.0,253000.0,80,348000.0
Hyundai,2004.0,175000.0,80,425000.0
Hyundai,2004.0,128000.0,80,378000.0
Hyundai,2009.0,134000.0,80,685000.0
Hyundai,2000.0,223000.0,80,315000.0
Hyundai,2013.0,148000.0,80,735000.0
Hyundai,2007.0,119000.0,80,538000.0
Hyundai,2001.0,242000.0,80,310000.0
Hyundai,2010.0,252800.0,80,370000.0
Dacia,2013.0,210000.0,75,597000.0
Dacia,2011.0,160000.0,75,435000.0
Dacia,2015.0,112000.0,75,765000.0
Dacia,2022.0,100000.0,75,1015000.0
Dacia,2013.0,220000.0,75,585000.0
Dacia,2008.0,178000.0,75,400000.0
Dacia,2017.0,70000.0,75,900000.0
Dacia,2022.0,54000.0,75,965000.0
Dacia,2021.0,38000.0,75,775000.0
Dacia,2018.0,282000.0,75,639000.0
Dacia,2019.0,97000.0,75,589950.0
Dacia,2021.0,106000.0,75,695000.0
Dacia,2014.0,112000.0,75,590000.0
Dacia,2014.0,201250.0,75,500000.0
Dacia,2013.0,110000.0,75,600000.0
Dacia,2017.0,298000.0,75,605500.0
Dacia,2006.0,340000.0,75,209800.0
Dacia,2012.0,183000.0,75,490000.0
Dacia,2022.0,46000.0,75,799500.0
Dacia,2012.0,180000.0,75,425000.0
Dacia,2009.0,310000.0,75,250000.0
Dacia,2023.0,42000.0,75,1010500.0
Dacia,2020.0,342000.0,75,590000.0
Dacia,2019.0,156000.0,75,659000.0
Dacia,2016.0,100000.0,75,620000.0
Dacia,2008.0,281000.0,75,325000.0
Dacia,2016.0,186000.0,75,675000.0
Dacia,2006.0,276875.0,75,245950.0
Dacia,2018.0,112000.0,75,745000.0
Dacia,2019.0,144000.0,75,749750.0
Dacia,2016.0,180857.0,75,625000.0
Dacia,2020.0,93000.0,75,739500.0
Dacia,2024.0,8500.0,75,1474900.0
Dacia,2022.0,42700.0,75,914950.0
Dacia,2018.0,84000.0,75,875000.0
Dacia,2010.0,222000.0,75,382000.0
Dacia,2016.0,92880.0,75,695000.0
Dacia,2008.0,375000.0,75,320000.0
Dacia,2017.0,257000.0,75,599000.0
Dacia,2010.0,110000.0,75,445000.0
Dacia,2020.0,63789.0,75,820000.0
Dacia,2021.0,135000.0,75,730000.0
Dacia,2015.0,120000.0,75,762500.0
Dacia,2018.0,205000.0,75,765000.0
Dacia,2014.0,106800.0,75,720000.0
Dacia,2018.0,140000.0,75,799750.0
Dacia,2009.0,229000.0,75,420000.0
Dacia,2013.0,243300.0,75,600000.0
Dacia,2011.0,406000.0,75,365000.0
Dacia,2017.0,100000.0,75,830000.0
Nissan,1996.0,260000.0,85,179999.0
Nissan,2007.0,115000.0,85,565000.0
Nissan,2008.0,133000.0,85,459750.0
Nissan,2005.0,158000.0,85,549999.0
Nissan,1998.0,315000.0,85,265000.0
Nissan,2007.0,98000.0,85,629999.0
Nissan,2008.0,160000.0,85,569999.0
Nissan,2009.0,120000.0,85,679999.0
Nissan,2004.0,247141.0,85,375000.0
Nissan,2018.0,119000.0,85,799000.0
Nissan,2007.0,143000.0,85,394900.0
Nissan,2017.0,103500.0,85,740000.0
Nissan,2006.0,198000.0,85,415000.0
Nissan,2017.0,108659.0,85,809000.0
Nissan,2017.0,66000.0,85,825000.0
Nissan,2005.0,194000.0,85,320000.0
Nissan,2020.0,21000.0,85,917500.0
Nissan,2008.0,362000.0,85,275000.0
Nissan,2007.0,189000.0,85,345000.0
Nissan,2005.0,182500.0,85,528000.0
Nissan,2016.0,73338.0,85,849750.0
Nissan,2005.0,303000.0,85,310000.0
Nissan,2016.0,134000.0,85,679500.0
Nissan,2017.0,79000.0,85,835000.0
Nissan,2006.0,286800.0,85,335000.0
Nissan,1998.0,271000.0,85,265000.0
Nissan,2007.0,290000.0,85,350000.0
Nissan,1998.0,242000.0,85,330000.0
Nissan,1999.0,335000.0,85,340000.0
Nissan,2007.0,178500.0,85,415000.0
Nissan,2004.0,296000.0,85,315000.0
Nissan,2007.0,200000.0,85,320000.0
Nissan,2022.0,21000.0,85,850000.0
Nissan,2009.0,330000.0,85,299999.0
Nissan,2005.0,150017.0,85,230000.0
Nissan,1991.0,257000.0,85,170000.0
Nissan,2006.0,228000.0,85,549000.0
Nissan,2007.0,40000.0,85,629999.0
Nissan,2010.0,201500.0,85,625000.0
Nissan,2021.0,21500.0,85,979000.0
Nissan,2004.0,118000.0,85,435000.0
Nissan,2017.0,82000.0,85,760000.0
Nissan,2006.0,199000.0,85,415000.0
Nissan,2006.0,265000.0,85,381000.0
Nissan,1997.0,421000.0,85,210000.0
Nissan,2001.0,330000.0,85,352000.0
Nissan,2007.0,102000.0,85,573000.0
Nissan,2016.0,125000.0,85,550000.0
Nissan,1998.0,296300.0,85,239000.0
Nissan,2016.0,100000.0,85,775900.0
Kia,2022.0,42000.0,70,890000.0
Kia,2012.0,174000.0,70,515000.0
Kia,2017.0,190000.0,70,880000.0
Kia,2011.0,198000.0,70,450000.0
Kia,2005.0,219000.0,70,200000.0
Kia,2006.0,235000.0,70,340000.0
Kia,2015.0,242000.0,70,589000.0
Kia,2016.0,120000.0,70,748000.0
Kia,2003.0,300000.0,70,250000.0
Kia,2011.0,320000.0,70,335000.0
Kia,2014.0,181000.0,70,830000.0
Kia,2023.0,10000.0,70,909000.0
Kia,2024.0,34942.0,70,920000.0
Kia,2007.0,187000.0,70,575000.0
Kia,2006.0,337000.0,70,365000.0
Kia,2016.0,150000.0,70,603000.0
Kia,2020.0,87000.0,70,820000.0
Kia,2010.0,346000.0,70,400000.0
Kia,2005.0,175000.0,70,385000.0
Kia,2004.0,297000.0,70,300000.0
Kia,2006.0,327000.0,70,320000.0
Kia,2003.0,239000.0,70,300000.0
Kia,2023.0,6000.0,70,950000.0
Kia,2020.0,58000.0,70,899000.0
Kia,2011.0,105000.0,70,700000.0
Kia,2005.0,122000.0,70,480000.0
Kia,2004.0,284000.0,70,420000.0
Kia,2008.0,348000.0,70,300000.0
Kia,2012.0,220000.0,70,635000.0
Kia,2008.0,360000.0,70,350000.0
Kia,2014.0,190000.0,70,480000.0
Kia,2016.0,196000.0,70,615000.0
Kia,2021.0,62000.0,70,770000.0
Kia,2017.0,80000.0,70,550000.0
Kia,2023.0,19000.0,70,950000.0
Kia,2014.0,231000.0,70,575000.0
Kia,2017.0,133000.0,70,880000.0
Kia,2017.0,221000.0,70,760000.0
Kia,2013.0,196000.0,70,850000.0
Kia,2015.0,117300.0,70,920000.0
Kia,2013.0,90000.0,70,980000.0
Kia,2014.0,155000.0,70,650000.0
Kia,2015.0,124500.0,70,745000.0
Kia,2020.0,59000.0,70,1040000.0
Kia,2019.0,36000.0,70,969000.0
Kia,2017.0,92000.0,70,638000.0
Kia,2005.0,250000.0,70,245000.0
Kia,2022.0,35000.0,70,995000.0
Kia,2008.0,239000.0,70,359000.0
Kia,1998.0,293000.0,70,156900.0
Hyundai,2015.0,121000.0,80,690000.0
Hyundai,2010.0,265000.0,80,365000.0
Hyundai,2008.0,252000.0,80,428000.0
Hyundai,2006.0,227000.0,80,370000.0
Hyundai,2005.0,219000.0,80,650000.0
Hyundai,1998.0,255000.0,80,210000.0
Hyundai,2000.0,280000.0,80,230000.0
Hyundai,2005.0,265000.0,80,260000.0
Hyundai,2001.0,220000.0,80,340000.0
Hyundai,2016.0,175000.0,80,850000.0
Hyundai,2012.0,243000.0,80,447000.0
Hyundai,2017.0,122000.0,80,820000.0
Hyundai,2005.0,325000.0,80,350000.0
Hyundai,2017.0,230000.0,80,490000.0
Hyundai,2009.0,237100.0,80,365000.0
Hyundai,2003.0,260000.0,80,355000.0
Hyundai,1991.0,360000.0,80,120000.0
Hyundai,1997.0,300000.0,80,260000.0
Hyundai,2005.0,255000.0,80,335000.0
Hyundai,2008.0,250000.0,80,335000.0
Hyundai,2014.0,109000.0,80,590000.0
Hyundai,2004.0,215000.0,80,440000.0
Hyundai,2008.0,185000.0,80,450000.0
Hyundai,1998.0,218000.0,80,295000.0
Hyundai,2014.0,126000.0,80,710000.0
Hyundai,2008.0,275000.0,80,415000.0
Hyundai,2015.0,189000.0,80,965000.0
Hyundai,2011.0,168000.0,80,500000.0
Hyundai,2009.0,295000.0,80,1450000.0
Hyundai,1999.0,140000.0,80,290000.0
Hyundai,2007.0,278000.0,80,397500.0
Hyundai,2017.0,133000.0,80,867000.0
Hyundai,2000.0,297000.0,80,215000.0
Hyundai,2011.0,175000.0,80,609000.0
Hyundai,2015.0,239000.0,80,705000.0
Hyundai,2007.0,178000.0,80,445000.0
Hyundai,2015.0,215000.0,80,745000.0
Hyundai,2008.0,229000.0,80,380000.0
Hyundai,2012.0,252000.0,80,799000.0
Hyundai,2016.0,242000.0,80,625000.0
Hyundai,2013.0,94000.0,80,719500.0
Hyundai,2013.0,249000.0,80,460000.0
Hyundai,2012.0,216000.0,80,676000.0
Hyundai,2015.0,107000.0,80,685000.0
Hyundai,2017.0,128000.0,80,629000.0
Hyundai,2012.0,176000.0,80,499950.0
Hyundai,1996.0,385000.0,80,220000.0
Hyundai,2021.0,47000.0,80,1140000.0
Hyundai,2020.0,75000.0,80,1169000.0
Hyundai,2016.0,154000.0,80,922000.0
Dacia,2015.0,170000.0,75,535000.0
Dacia,2019.0,118000.0,75,820000.0
Dacia,2019.0,168000.0,75,610000.0
Dacia,2011.0,480000.0,75,250000.0
Dacia,2016.0,138000.0,75,860000.0
Dacia,2016.0,81000.0,75,755500.0
Dacia,2015.0,140000.0,75,699000.0
Dacia,2004.0,263000.0,75,195000.0
Dacia,2007.0,500000.0,75,165000.0
Dacia,2018.0,240000.0,75,655000.0
Dacia,2017.0,52000.0,75,890000.0
Dacia,2011.0,272000.0,75,465000.0
Dacia,2015.0,243000.0,75,575000.0
Dacia,2011.0,185000.0,75,480000.0
Dacia,2004.0,200000.0,75,170000.0
Dacia,2008.0,210000.0,75,320000.0
Dacia,2008.0,205000.0,75,343000.0
Dacia,2013.0,443000.0,75,415000.0
Dacia,2009.0,132000.0,75,430000.0
Dacia,2004.0,239000.0,75,193000.0
Dacia,2014.0,305000.0,75,447750.0
Dacia,2008.0,225000.0,75,310000.0
Dacia,2017.0,76000.0,75,700000.0
Dacia,2016.0,256000.0,75,465000.0
Dacia,2019.0,60500.0,75,860000.0
Dacia,2005.0,255000.0,75,230000.0
Dacia,2015.0,142500.0,75,670000.0
Dacia,2017.0,268000.0,75,619000.0
Dacia,2013.0,280000.0,75,455000.0
Dacia,2006.0,295000.0,75,310000.0
Dacia,2021.0,60402.0,75,870000.0
Dacia,2016.0,125800.0,75,760000.0
Dacia,2022.0,31700.0,75,1015000.0
Dacia,2018.0,137000.0,75,899750.0
Dacia,2021.0,135000.0,75,730000.0
Dacia,2011.0,303000.0,75,365000.0
Dacia,2012.0,160000.0,75,525000.0
Dacia,2012.0,230000.0,75,400000.0
Dacia,2020.0,60000.0,75,565000.0
Dacia,2011.0,78000.0,75,520000.0
Dacia,2015.0,78000.0,75,752500.0
Dacia,2021.0,147000.0,75,792850.0
Dacia,2013.0,156000.0,75,420000.0
Dacia,2016.0,233400.0,75,545000.0
Dacia,2015.0,211000.0,75,494000.0
Dacia,2017.0,88000.0,75,855000.0
Dacia,2016.0,546000.0,75,500000.0
Dacia,2014.0,230000.0,75,610000.0
Dacia,2016.0,270000.0,75,550000.0
Dacia,2015.0,249000.0,75,650000.0
Nissan,2004.0,112000.0,85,439000.0
Nissan,2017.0,129000.0,85,755000.0
Nissan,2016.0,72000.0,85,828000.0
Nissan,2012.0,90000.0,85,645000.0
Nissan,2013.0,83000.0,85,740000.0
Nissan,2017.0,74000.0,85,765000.0
Nissan,2005.0,290000.0,85,340000.0
Nissan,2005.0,212000.0,85,265000.0
Nissan,2015.0,74000.0,85,765000.0
Nissan,2006.0,255000.0,85,340000.0
Nissan,2014.0,115000.0,85,759000.0
Nissan,2014.0,27000.0,85,807000.0
Nissan,2007.0,211000.0,85,410000.0
Nissan,2020.0,70000.0,85,979750.0
Nissan,2001.0,260000.0,85,385000.0
Nissan,1997.0,300000.0,85,279000.0
Nissan,2015.0,85000.0,85,696750.0
Nissan,2016.0,97000.0,85,814750.0
Nissan,1991.0,250000.0,85,262000.0
Nissan,1998.0,318000.0,85,249000.0
Nissan,2018.0,62000.0,85,880000.0
Nissan,2006.0,299000.0,85,305000.0
Nissan,2001.0,295000.0,85,335000.0
Nissan,1998.0,195000.0,85,205000.0
Nissan,2015.0,55000.0,85,789950.0
Nissan,2000.0,358000.0,85,350000.0
Nissan,1997.0,322000.0,85,235000.0
Nissan,1998.0,340000.0,85,280000.0
Nissan,2005.0,235500.0,85,320000.0
Nissan,2000.0,295000.0,85,320000.0
Nissan,2005.0,310000.0,85,269900.0
Nissan,2008.0,182000.0,85,500000.0
Nissan,2005.0,199999.0,85,335000.0
Nissan,2004.0,142000.0,85,3300000.0
Nissan,1997.0,140000.0,85,220000.0
Nissan,2015.0,98000.0,85,675900.0
Nissan,2016.0,67000.0,85,799950.0
Nissan,2016.0,138000.0,85,680000.0
Nissan,2012.0,122000.0,85,630000.0
Nissan,2011.0,148000.0,85,520000.0
Nissan,2008.0,280000.0,85,390000.0
Nissan,2012.0,104000.0,85,408000.0
Nissan,2008.0,300000.0,85,435000.0
Nissan,2000.0,254000.0,85,385000.0
Nissan,2006.0,96000.0,85,450000.0
Nissan,2016.0,59000.0,85,812500.0
Nissan,2011.0,132450.0,85,680000.0
Nissan,1998.0,312000.0,85,206500.0
Nissan,2017.0,122000.0,85,690000.0
Nissan,2013.0,142000.0,85,638000.0
Kia,2016.0,125000.0,70,640000.0
Kia,2015.0,209750.0,70,720000.0
Kia,2010.0,319000.0,70,575000.0
Kia,2011.0,152000.0,70,510000.0
Kia,2000.0,197222.0,70,140000.0
Kia,2012.0,227000.0,70,790000.0
Kia,2011.0,275000.0,70,475000.0
Kia,2006.0,242000.0,70,389000.0
Kia,2009.0,271000.0,70,315000.0
Kia,2015.0,135000.0,70,649000.0
Kia,2006.0,182000.0,70,440000.0
Kia,2018.0,83000.0,70,810000.0
Kia,2007.0,225000.0,70,330000.0
Kia,2004.0,135000.0,70,320000.0
Kia,2014.0,326000.0,70,535000.0
Kia,2022.0,39000.0,70,880000.0
Kia,2020.0,105000.0,70,712500.0
Kia,2016.0,88000.0,70,879000.0
Kia,2008.0,315000.0,70,345500.0
Kia,2009.0,170000.0,70,410000.0
Kia,2010.0,300000.0,70,389000.0
Kia,2017.0,171000.0,70,710000.0
Kia,2020.0,51000.0,70,749000.0
Kia,2007.0,140000.0,70,490000.0
Kia,2015.0,162000.0,70,695000.0
Kia,2020.0,64000.0,70,945000.0
Kia,2011.0,94000.0,70,625000.0
Kia,2017.0,194000.0,70,797000.0
Kia,2008.0,86000.0,70,520000.0
Kia,2022.0,24900.0,70,1288750.0
Kia,2012.0,230000.0,70,550000.0
Kia,2008.0,250000.0,70,299000.0
Kia,2012.0,101000.0,70,500000.0
Kia,2014.0,184500.0,70,575000.0
Kia,2005.0,82000.0,70,500000.0
Kia,2007.0,152000.0,70,279000.0
Kia,2023.0,40000.0,70,925000.0
Kia,2022.0,33000.0,70,1099000.0
Kia,2014.0,320000.0,70,655000.0
Kia,2024.0,25000.0,70,1510000.0
Kia,2011.0,142000.0,70,365000.0
Kia,2014.0,241570.0,70,510000.0
Kia,2011.0,158902.0,70,645000.0
Kia,2009.0,197000.0,70,525000.0
Kia,2011.0,253000.0,70,429900.0
Kia,2004.0,228000.0,70,430000.0
Kia,2023.0,20000.0,70,918000.0
Kia,2005.0,217000.0,70,275000.0
Kia,2017.0,217000.0,70,735000.0
Kia,2021.0,103000.0,70,885750.0
Hyundai,2016.0,154000.0,80,922000.0
Hyundai,2014.0,278000.0,80,500000.0
Hyundai,2010.0,245000.0,80,455000.0
Hyundai,2008.0,160000.0,80,473750.0
Hyundai,2008.0,249000.0,80,415000.0
Hyundai,2015.0,223000.0,80,842000.0
Hyundai,1999.0,270000.0,80,208000.0
Hyundai,2018.0,181000.0,80,685000.0
Hyundai,2006.0,263000.0,80,400000.0
Hyundai,2016.0,95000.0,80,780000.0
Hyundai,2010.0,145000.0,80,620000.0
Hyundai,2013.0,213000.0,80,635000.0
Hyundai,2011.0,992000.0,80,288500.0
Hyundai,2013.0,249000.0,80,505000.0
Hyundai,2016.0,233000.0,80,564500.0
Hyundai,2011.0,889000.0,80,299000.0
Hyundai,2015.0,145000.0,80,910000.0
Hyundai,2011.0,213000.0,80,489950.0
Hyundai,2008.0,186000.0,80,415900.0
Hyundai,2000.0,288000.0,80,235000.0
Hyundai,2015.0,173000.0,80,769750.0
Hyundai,2015.0,149000.0,80,1047000.0
Hyundai,2006.0,420000.0,80,320000.0
Hyundai,2005.0,187000.0,80,319000.0
Hyundai,2007.0,262000.0,80,382500.0
Hyundai,2011.0,107000.0,80,619000.0
Hyundai,2007.0,298000.0,80,269000.0
Hyundai,2022.0,138000.0,80,979000.0
Hyundai,2019.0,105000.0,80,797500.0
Hyundai,2015.0,140000.0,80,815000.0
Hyundai,2014.0,185000.0,80,555000.0
Hyundai,2010.0,100000.0,80,358000.0
Hyundai,2004.0,280000.0,80,232500.0
Hyundai,2010.0,225000.0,80,332500.0
Hyundai,2010.0,176000.0,80,445000.0
Hyundai,2011.0,163500.0,80,550000.0
Hyundai,2005.0,370000.0,80,315000.0
Hyundai,2013.0,260000.0,80,339000.0
Hyundai,2012.0,256000.0,80,595000.0
Hyundai,2000.0,250000.0,80,247000.0
Hyundai,2010.0,302000.0,80,465000.0
Hyundai,2006.0,358000.0,80,250000.0
Hyundai,2007.0,197000.0,80,235000.0
Hyundai,2004.0,435000.0,80,322900.0
Hyundai,2006.0,158000.0,80,329000.0
Hyundai,1999.0,407000.0,80,220000.0
Hyundai,2021.0,35000.0,80,1125000.0
Hyundai,2012.0,193000.0,80,430000.0
Hyundai,2021.0,6129.0,80,1125000.0
Hyundai,2010.0,98000.0,80,505000.0
Dacia,2011.0,119500.0,75,590000.0
Dacia,2017.0,127400.0,75,815000.0
Dacia,2015.0,160000.0,75,700000.0
Dacia,2012.0,153000.0,75,425000.0
Dacia,2017.0,200000.0,75,730000.0
Dacia,2015.0,123500.0,75,750000.0
Dacia,2005.0,211000.0,75,300000.0
Dacia,2019.0,40100.0,75,855000.0
Dacia,2019.0,102028.0,75,590000.0
Dacia,2017.0,90000.0,75,765000.0
Dacia,2015.0,135000.0,75,672000.0
Dacia,2017.0,215000.0,75,329750.0
Dacia,2014.0,330000.0,75,550000.0
Dacia,2016.0,233400.0,75,545000.0
Dacia,2015.0,182000.0,75,649000.0
Dacia,2014.0,144000.0,75,439000.0
Dacia,2015.0,169000.0,75,650000.0
Dacia,2006.0,187000.0,75,255000.0
Dacia,2017.0,72500.0,75,815000.0
Dacia,2012.0,236158.0,75,427900.0
Dacia,2018.0,108000.0,75,815000.0
Dacia,2015.0,173000.0,75,600000.0
Dacia,2014.0,166000.0,75,525000.0
Dacia,2015.0,245751.0,75,675000.0
Dacia,2012.0,596000.0,75,285000.0
Dacia,2011.0,164000.0,75,568000.0
Dacia,2016.0,260000.0,75,685000.0
Dacia,2009.0,143700.0,75,420000.0
Dacia,2004.0,217561.0,75,200000.0
Dacia,2018.0,148000.0,75,630000.0
Dacia,2007.0,309000.0,75,315000.0
Dacia,2005.0,220000.0,75,298500.0
Dacia,2017.0,265000.0,75,625000.0
Dacia,2006.0,295000.0,75,265000.0
Dacia,2011.0,477000.0,75,250000.0
Dacia,2011.0,630000.0,75,300000.0
Dacia,2020.0,81880.0,75,819000.0
Dacia,2016.0,84000.0,75,779650.0
Dacia,2021.0,120000.0,75,859950.0
Dacia,2012.0,377000.0,75,505000.0
Dacia,2016.0,41000.0,75,785000.0
Dacia,2006.0,345600.0,75,235000.0
Dacia,2016.0,117700.0,75,750000.0
Dacia,2006.0,268000.0,75,258500.0
Dacia,2022.0,64000.0,75,965750.0
Dacia,2019.0,127000.0,75,590000.0
Dacia,2013.0,252000.0,75,500000.0
Dacia,2016.0,140000.0,75,495000.0
Dacia,2012.0,675000.0,75,350000.0
Nissan,2000.0,330000.0,85,365000.0
Nissan,2006.0,147500.0,85,3325000.0
Nissan,2016.0,96000.0,85,755000.0
Nissan,2006.0,260000.0,85,399000.0
Nissan,2012.0,240000.0,85,539000.0
Nissan,2020.0,60000.0,85,940000.0
Nissan,2003.0,220000.0,85,429999.0
Nissan,2017.0,98000.0,85,802500.0
Nissan,2016.0,61000.0,85,819000.0
Nissan,2012.0,64000.0,85,699000.0
Nissan,2000.0,280000.0,85,235000.0
Nissan,2008.0,110000.0,85,689999.0
Nissan,2006.0,209000.0,85,400000.0
Nissan,2017.0,37000.0,85,889999.0
Nissan,2006.0,104000.0,85,609999.0
Nissan,2014.0,60000.0,85,755000.0
Nissan,2009.0,110000.0,85,689999.0
Nissan,2000.0,117000.0,85,374500.0
Nissan,2009.0,170000.0,85,569999.0
Nissan,2005.0,160000.0,85,350000.0
Nissan,2005.0,270000.0,85,365000.0
Nissan,2005.0,194000.0,85,357500.0
Nissan,2015.0,178000.0,85,795000.0
Nissan,2007.0,230000.0,85,340000.0
Nissan,2016.0,59000.0,85,665000.0
Nissan,2001.0,197500.0,85,342000.0
Nissan,2000.0,345000.0,85,280000.0
Nissan,1998.0,86000.0,85,250000.0
Nissan,2006.0,190000.0,85,550000.0
Nissan,2016.0,168000.0,85,899750.0
Nissan,2016.0,108000.0,85,670000.0
Nissan,2006.0,164000.0,85,365000.0
Nissan,2011.0,156000.0,85,510000.0
Nissan,2017.0,117000.0,85,768500.0
Nissan,2018.0,54000.0,85,889750.0
Nissan,2014.0,152000.0,85,660000.0
Nissan,2022.0,32355.0,85,1068750.0
Nissan,2006.0,245000.0,85,379950.0
Nissan,2013.0,61658.0,85,735000.0
Nissan,2016.0,83000.0,85,778750.0
Nissan,2001.0,303750.0,85,330000.0
Nissan,2022.0,9250.0,85,1090000.0
Nissan,2013.0,79283.0,85,686000.0
Nissan,2014.0,263000.0,85,635000.0
Nissan,1997.0,100000.0,85,400000.0
Nissan,2001.0,259000.0,85,250000.0
Nissan,1995.0,339000.0,85,185000.0
Nissan,2006.0,197000.0,85,376750.0
Nissan,2012.0,140800.0,85,685500.0
Nissan,2008.0,122000.0,85,585900.0
Kia,2013.0,116000.0,70,945000.0
Kia,2015.0,165000.0,70,800000.0
Kia,2010.0,247000.0,70,520000.0
Kia,2006.0,272000.0,70,330000.0
Kia,2010.0,305000.0,70,365000.0
Kia,2007.0,255000.0,70,435000.0
Kia,2014.0,366000.0,70,490000.0
Kia,2016.0,110000.0,70,695000.0
Kia,2018.0,171000.0,70,925000.0
Kia,2005.0,360000.0,70,285000.0
Kia,2015.0,126000.0,70,1059750.0
Kia,2006.0,289000.0,70,320000.0
Kia,2024.0,6001.0,70,1155000.0
Kia,2011.0,170000.0,70,412000.0
Kia,2015.0,47026.0,70,698000.0
Kia,2017.0,230000.0,70,868900.0
Kia,2012.0,181000.0,70,575000.0
Kia,2013.0,180000.0,70,547500.0
Kia,2012.0,244550.0,70,658750.0
Kia,2005.0,250000.0,70,445000.0
Kia,2007.0,273000.0,70,270000.0
Kia,1994.0,350000.0,70,199900.0
Kia,2004.0,223000.0,70,259900.0
Kia,2005.0,238000.0,70,300000.0
Kia,2015.0,120000.0,70,1090000.0
Kia,2011.0,108800.0,70,574000.0
Kia,2016.0,212000.0,70,869000.0
Kia,2012.0,213000.0,70,510000.0
Kia,2019.0,121000.0,70,1210000.0
Kia,2020.0,46700.0,70,999999.0
Kia,2008.0,181695.0,70,330000.0
Kia,2000.0,197000.0,70,230000.0
Kia,2010.0,238000.0,70,379000.0
Kia,2007.0,184930.0,70,365000.0
Kia,2021.0,42000.0,70,850000.0
Kia,2014.0,214000.0,70,620000.0
Kia,2020.0,152000.0,70,740000.0
Kia,2011.0,188000.0,70,660000.0
Kia,2010.0,265000.0,70,510000.0
Kia,2014.0,187023.0,70,690000.0
Kia,2000.0,156000.0,70,185000.0
Kia,2011.0,235000.0,70,500000.0
Kia,2024.0,7060.0,70,1082000.0
Kia,2005.0,264000.0,70,360000.0
Kia,2016.0,13200.0,70,780000.0
Kia,2012.0,283000.0,70,450000.0
Kia,2008.0,122000.0,70,481750.0
Kia,2010.0,325000.0,70,399000.0
Kia,2007.0,390000.0,70,250000.0
Kia,2016.0,148000.0,70,985000.0
Hyundai,2017.0,133000.0,80,895000.0
Hyundai,2009.0,262000.0,80,515000.0
Hyundai,2014.0,159000.0,80,695000.0
Hyundai,2014.0,210000.0,80,599900.0
Hyundai,2000.0,270000.0,80,319900.0
Hyundai,2010.0,353000.0,80,429000.0
Hyundai,2015.0,165000.0,80,740000.0
Hyundai,2006.0,222000.0,80,342000.0
Hyundai,2004.0,350000.0,80,205000.0
Hyundai,2016.0,177000.0,80,817500.0
Hyundai,2010.0,240000.0,80,485000.0
Hyundai,2012.0,198000.0,80,670000.0
Hyundai,2011.0,250000.0,80,270000.0
Hyundai,2017.0,310000.0,80,485000.0
Hyundai,2013.0,166000.0,80,685000.0
Hyundai,2009.0,289000.0,80,575900.0
Hyundai,2011.0,218000.0,80,525000.0
Hyundai,2012.0,293000.0,80,420000.0
Hyundai,2017.0,164000.0,80,850000.0
Hyundai,2010.0,158000.0,80,422000.0
Hyundai,2006.0,305500.0,80,235000.0
Hyundai,2012.0,192000.0,80,890000.0
Hyundai,2006.0,280000.0,80,375000.0
Hyundai,2004.0,178000.0,80,385000.0
Hyundai,2010.0,265000.0,80,445000.0
Hyundai,2008.0,319000.0,80,395000.0
Hyundai,2015.0,270000.0,80,655000.0
Hyundai,2009.0,259000.0,80,429750.0
Hyundai,2011.0,164000.0,80,505000.0
Hyundai,2012.0,183000.0,80,559500.0
Hyundai,2011.0,340000.0,80,355000.0
Hyundai,2015.0,43000.0,80,975000.0
Hyundai,2018.0,150000.0,80,820000.0
Hyundai,2011.0,142000.0,80,510000.0
Hyundai,2015.0,265000.0,80,627500.0
Hyundai,2011.0,180000.0,80,457000.0
Hyundai,2009.0,141000.0,80,389750.0
Hyundai,2010.0,225000.0,80,590000.0
Hyundai,2004.0,244000.0,80,417500.0
Hyundai,2013.0,230000.0,80,470000.0
Hyundai,2014.0,148000.0,80,685000.0
Hyundai,2016.0,123000.0,80,940000.0
Hyundai,2011.0,93000.0,80,689000.0
Hyundai,2025.0,0.0,80,1290000.0
Hyundai,2024.0,15000.0,80,1248000.0
Hyundai,2018.0,107000.0,80,745000.0
Hyundai,2017.0,51300.0,80,1044000.0
Hyundai,2023.0,25000.0,80,1089000.0
Hyundai,2024.0,43000.0,80,1155000.0
Hyundai,2019.0,97400.0,80,995000.0
Dacia,2016.0,98000.0,75,705000.0
Dacia,2012.0,265000.0,75,425000.0
Dacia,2023.0,33200.0,75,1179750.0
Dacia,2014.0,163000.0,75,685000.0
Dacia,2007.0,299000.0,75,355000.0
Dacia,2021.0,114000.0,75,845000.0
Dacia,2015.0,155000.0,75,665000.0
Dacia,2012.0,195000.0,75,540000.0
Dacia,2021.0,61000.0,75,835000.0
Dacia,2004.0,295000.0,75,155000.0
Dacia,2014.0,182000.0,75,695000.0
Dacia,2010.0,536000.0,75,325000.0
Dacia,2017.0,31600.0,75,840000.0
